item_id,waist,size,quality,cup size,hips,bra size,category,bust,height,user_name,length,fit,user_id,shoe size,shoe width,review_summary,review_text
200824,,4,5.0,d,34.0,32.0,dresses,,5ft 2in,nikita1600,slightly short,fit,554742,,,Love this dress!!! It is,"Love this dress!!! It is just a tad on the short side, but the rest fits perfect!"
153494,,12,5.0,d,43.0,34.0,new,,5ft 6in,Meleah,just right,fit,317645,,,I tried this on and insta,"I tried this on and instantly loved it. No tugging, no adjusting, everything fit perfectly. The hem hit right at my knees. The material is perfect for a light summer dress. I paired this dress with simple red ball stud earrings and black heels for a wedding. This is a great dress!"
163086,31.0,12,1.0,d,41.0,34.0,dresses,,5ft 10in,SarahinDenver,very short,small,896087,,,Cute pattern and nice material but TINY,"I agree with others, the buttons were at my sides, not in front. This was super short, like six inches above my knees short. I felt like I was putting on a little girl's dress. I would have to wear it with leggings, and that wasn't the look I was going for. Many dresses, I can wear normal sizes (I don'the always need a tall length, even being 5'10). This is not one of those, lol. I really like the pattern. The material is a knit and seems comfortable (if it fit), but mine also came with a six inch snag in one of the arms. Returning."
210299,,8,5.0,b,38.0,34.0,dresses,,5ft 4in,Jennifer,slightly short,fit,807975,,,This dress is really cute,"This dress is really cute and comfortable, and the fabric is softer than it looks. It's a bit short, but it's fine with tights."
152513,,12,4.0,ddd/f,,34.0,new,,5ft 3in,Andrea,just right,fit,659676,,,,
152702,,8,3.0,ddd/f,36.0,34.0,new,38.0,5ft 3in,Paloma,just right,fit,153266,6.5,average,"This dress is great, stre","This dress is great, stretchy and comfortable. Good color, nice cut, however be careful with the slit in the back, it rides kind of high, I usually wear tights with it."
171740,,11,4.0,c,40.0,38.0,dresses,,5ft 5in,rachel.mabel,just right,small,553318,,,a little tight in the arm,"a little tight in the arms/shoulders, but it's a great LBD! perfect for work and the belt it comes with is adorable. i like the slightly runched neckline as it gave the dress some interesting structure. i will probably buy it in other colors!"
153494,,4,3.0,b,38.0,34.0,new,33.0,5ft 3in,michelleleecronk,just right,fit,757274,7.5,,Little tight in chest.,Little tight in chest.
136482,,20,5.0,k,,38.0,new,,5ft 6in,chapizzle,just right,fit,624418,8.5,,,
269063,,11,5.0,,,,dresses,,5ft 6in,vanessa_grace14,just right,fit,420036,,,This dress was the perfec,This dress was the perfect compliment to by body. I was given compliments galore all night.
153494,,12,3.0,c,40.0,34.0,new,35.0,5ft 6in,Cindy,just right,small,392854,7.5,average,I had to return the mediu,"I had to return the medium because the top was too tight through the bust. The large fits much better, although still a bit snug. Definitely not the best dress if you are remotely busty (and I'm not that busty)"
175771,,8,5.0,dd/e,39.0,36.0,dresses,,5ft 2in,beth,just right,fit,566841,6.5,,"This dress is so lovely,","This dress is so lovely, can't wait to wear it btw, the medium is a little snug, but I'm working on that!"
124761,,5,3.0,d,35.0,32.0,new,,5ft 6in,Kayla,just right,small,673681,8.0,average,,
161514,,4,4.0,b,35.0,34.0,dresses,,5ft 8in,madelaine.bowman,just right,fit,451425,9.0,average,I love this dress! I boug,I love this dress! I bought it in two colors and wear it with cardigans for work and without when I'm out on the town.
175771,,12,3.0,dddd/g,,34.0,dresses,,5ft 4in,Taylor,just right,fit,991054,,,Material pills but it is,Material pills but it is such a flattering versatile piece that I can overlook this. Definitely a keeper!
126885,,12,3.0,c,40.0,36.0,new,,5ft 5in,mstalebr,just right,fit,121587,,,,
144486,,4,4.0,a,33.0,32.0,new,,5ft 1in,oummynana,slightly long,large,655884,,,,
161514,,20,4.0,dd/e,35.0,40.0,dresses,45.0,5ft 6in,Carla,just right,large,652219,,,This is a lovely dress  c,"This is a lovely dress  can be accessorized up or just worn as a day dress. It is certainly a $50 dress though, don't kid yourself. There is a bit of threading coming undone, but it's nothing that I can't fix with five minutes and a needle. Also I probably could have sized down. There's a bit more give in the bust than I thought there would be. All in all, I love the dress, I love the colour, I love the length (knee length, perfect with boots) and I love the speedy shipping to northern Canada. Would buy again!"
161514,,15,5.0,,,,dresses,,5ft 6in,Emma,just right,fit,288435,9.0,average,Got two so far! Love thes,Got two so far! Love these dresses!
169727,,12,4.0,b,36.0,36.0,dresses,,5ft 7in,Vivienne,just right,fit,264627,9.5,average,This dress is lovely. I d,"This dress is lovely. I do wish it was lined, as it is the tiniest bit sheer, but the fit is great!"
152513,,38,2.0,c,,46.0,new,,5ft 11in,Trisha,just right,fit,868003,,,,
221693,,11,4.0,c,30.0,38.0,dresses,,5ft 5in,Alyssa Cherie,slightly long,fit,2331,,,Although this lovely dres,"Although this lovely dress looks blush colored and not that fluffy, It is both a soft pink and super poofy! So don't be mislead by the photos!  I had read the previous reviews and decided to give it a go for myself because I love Aline cut dresses! When I received the dress I was prepared for the poof and the color but  I was shocked by the length! It's tea length and covers my knees which is sad because the beautiful lace makes it harder to hem. Although I really like dress I am hesitant about wearing it to a wedding I'm attending in July."
191940,26.0,5,5.0,b,,34.0,dresses,,5ft 5in,Kally,just right,fit,302268,,,beautiful,This is such a pretty dress. Looking forward to wearing it over the holidays
144486,,12,4.0,c,,38.0,new,,5ft 8in,jenniferberle,just right,large,770943,,,,
151045,,4,4.0,b,40.0,36.0,new,,5ft 6in,heather,just right,fit,286725,,,,
155530,,12,5.0,c,40.0,36.0,wedding,,5ft 6in,Kelly,just right,fit,540366,,,Beautiful and interesting,Beautiful and interesting dress!
125442,,5,5.0,c,,34.0,new,,5ft 3in,batistar26,just right,fit,645377,7.0,average,,
144486,,4,4.0,c,39.0,32.0,new,,5ft 5in,zada.spiess,just right,fit,142866,,,,
151045,,32,4.0,c,52.0,44.0,new,,5ft 6in,Katie,just right,fit,482144,,,,
126560,25.0,4,5.0,b,35.0,32.0,new,,5ft 4in,cecilemioni,just right,fit,138702,,,,
139123,,24,5.0,c,50.0,38.0,new,,5ft 6in,kimberdoll2002,slightly long,small,680739,,,,
156364,,12,5.0,c,,38.0,new,,5ft 2in,heatherrockwood,just right,fit,456186,7.5,wide,Love this dress! It is so,Love this dress! It is so comfortable and fits great!
126885,,26,4.0,dd/e,55.0,42.0,new,,5ft 11in,lindsay_bush,just right,fit,279303,,,,
165525,,8,4.0,,,,dresses,,5ft 6in,Kristianna,just right,fit,431478,8.5,,This dress is super cute,This dress is super cute and love the color!
161514,,20,4.0,ddd/f,,40.0,dresses,,,morgandralston,just right,fit,940916,,,this dress is so pretty.,this dress is so pretty.   I can't wait to get it in other colors!
161592,,3,4.0,c,34.0,34.0,dresses,32.0,5ft 2in,Jillian,just right,fit,546675,5.5,narrow,"So pretty, girly and swir","So pretty, girly and swirly! I ordered this for the afterparty of my weddingso a little sparkle was definately appropriate. The other reviews are not off the markthe colour is more of a champagne hue, which anyone eyeing this as a wedding dress should keep in mind. The lace panelling on the front does sort of want to peek up, which a good steaming seemed to settle. And it's a little difficult to get into, as the materials in the bodice doesn't have a lot of give. Once on, I hear what others have said about the itch of the sleeves, but after a few minutes I didn't really notice it. All in all, I'm very happy to wear this dress in the first year of my marriage, per Victorian tradition!"
200824,,15,4.0,b,,38.0,dresses,,5ft 9in,afbassoongal,very short,fit,893419,,,The fit is perfect! I wai,"The fit is perfect! I waited so long to get the dress but it paid off! It's not tight under the arms and it's loose enough around the waist that I can spin in it. This is now my indoor color guard uniform, but once the season is over, I'll wear it all the time. The fabric is a little staticy but that shouldn't be a problem. It's also very soft. :)"
152513,,4,3.0,c,,34.0,new,,5ft 5in,n_earhart04,just right,fit,964106,,,,
175771,,1,3.0,b,32.0,34.0,dresses,,5ft 6in,Kaitlin,just right,fit,306069,,,Cute and fits well,Cute and fits well
175771,,4,5.0,b,,36.0,dresses,,5ft 6in,talla.moyers,just right,large,523481,,,I bought this dress on sa,"I bought this dress on sale in a size small. I've been dieting for a while but I didn't expect the dress to fit me when I very first got it, but rather that I'd shrink into it. Much to my surprise it fit! The dress is super stretchy and comfortable and I have gotten a lot of compliments on it. The only thing I'd add is that there is a lot more flare in the skirt than is shown in the picture so if you're not into that I wouldn't get this dress."
200824,,4,4.0,b,38.0,34.0,dresses,,5ft 1in,Angelica,just right,fit,587933,7.5,average,I've had this dress for a,"I've had this dress for a year and it's one of my favorite ones from Modcloth. The fit is really flattering, it's easy to dress up or down, and I can use it year round. Also, the material has stood well the test of time!"
171740,,15,5.0,dd/e,,38.0,dresses,,5ft 8in,Jessica,slightly short,fit,35007,,,I tried this same dress i,"I tried this same dress in the yellow and blue print and had the same issue of it being too short.  The material was just lovely and had a lot of potential.  Unfortunately, it was just too short for me to feel comfortable in without the use of leggings (and what's the purpose of that with this beautiful dress!)  I didn't really think I was that tall, but apparently I am.  I just wish these dresses came in a tall length too."
130225,,12,4.0,dddd/g,38.0,32.0,new,,5ft 10in,Francesca,just right,fit,637128,9.0,,,
170806,,20,5.0,ddd/f,,40.0,dresses,,,morgandralston,just right,fit,940916,,,Another solid offering fr,"Another solid offering from the botanical breakfast dresses.  they're so comfortable and easy to wear.   they're casual,  but can easily be dressed up. 10/10 will order in any color."
282540,36.0,26,4.0,c,47.0,44.0,sale,,5ft 2in,HorseLady,slightly long,small,770597,8.5,wide,Love this style,"I love the print on this dress (horses)!  It is totally fun to wear.  And its a great classic style.  As other reviewers have pointed out, it has NO give whatsoever.  I had to go up one size (from 1X to 2X), and ir fits perfectly now.  Alas, I've read it shrinks when washed, even in cold water.  I'm not entirely sure if it just gets shorter, or if it shrinks overall.  NOT HAPPY about that.  I hope it will still be wearable.  Fingers crossed because I love it!"
146808,,13,3.0,d,47.0,36.0,new,37.0,5ft 7in,Jennifer,just right,fit,918512,9.5,average,,
175771,,15,4.0,d,,40.0,dresses,,5ft,annoyingcustomer,just right,fit,931563,,,"This dress fits well, is","This dress fits well, is very comfy, and best of all, has pockets. I'm pretty short and usually have to hem up the shoulders of my dresses, but this one fit right out of the box. My only complaint is the buttons are not sewn on very well. I've had 3 fall off, thankfully at home where I'd notice, and I've sewn them back on. It's not an uncommon problem with mass manufactured clothing, but it is a little annoying."
171740,,5,3.0,d,37.0,32.0,dresses,,5ft,Ashalee,just right,large,30504,6.5,average,This dress didn't work fo,"This dress didn't work for me. The torso was too long on me; when the waist of the dress sat at my natural waist, it caused a lot of bunching. I have small shoulders and the dress gapped between them quite a bit. The length was perfect, but it wasn't worth spending a lot of money on alterations. I will be returning."
154411,,38,5.0,ddd/f,,42.0,new,,5ft 10in,kristinray,slightly short,fit,675800,,,I love this dress to bits,"I love this dress to bits! I ordered both colours. I got the navy one in 3X and this one in 4X in case it ran small. It does not. I could have gotten away with a 4X but 3X is better. Otherwise it's perfect. the colour us great, the material is lovely. It's short on me but I wear it I've leggings and it's perfect!"
181718,,15,3.0,,,34.0,dresses,,5ft 9in,KLoDenver,just right,small,141995,,,"Awkward fit, but such cute material","So bummed this didn't work out.  I ordered up per the other reviews and it was still tight in the shoulders and I have a small top.  Since I got a bigger size, the waist and hips flared out a lot.  If they do some design sizing edits, I'd love to have this dress."
167315,,15,2.0,,,,dresses,,5ft 6in,emily.speck,slightly long,large,947295,,,It fit really weird and f,It fit really weird and felt like there was a lot of fabric everywhere.
146231,,8,2.0,b,36.0,34.0,new,,5ft 4in,randika,just right,fit,616890,,,,
124124,,26,3.0,c,,42.0,new,,5ft 2in,winter8920,just right,fit,982311,,,,
144486,,8,5.0,c,35.0,36.0,new,,5ft 1in,misscaityc,slightly long,large,298078,,,,
161592,,11,5.0,,,,dresses,,5ft 8in,miss_soedira,just right,fit,210708,,,I wore this on my wedding,I wore this on my wedding day. Perfect!
153494,,12,3.0,d,,36.0,new,,5ft 4in,Katie,just right,small,219437,,,Super cute! I wish it fit,Super cute! I wish it fit better on top. I can't button it without pulling. It is adorable and light weight. The ribbon is not going to last long I need to find a better belt.
163661,,20,4.0,b,44.0,36.0,dresses,,5ft 10in,caitlinechan,just right,fit,801364,,,nice sturdy material and,nice sturdy material and zipper. the bust is snug. but i am small chested so that works for me. it is very flirty.
200824,,12,4.0,b,40.0,36.0,dresses,,5ft 3in,noelia.barreira,just right,fit,110716,,,This is the first dress t,"This is the first dress that I purchase in Modcloth. My body has an apple shape so usually dresses that fit in my waist, are large for my chest or hips. However, this dress fits my shoulders, chest, and waist perfectly! Even though the dress is made of polyester and elastane, the fabric is thick so my body looks slim, not like an stuffed sausage. About the length, the dress is just above my knees. I would prefer it a bit shorter but it is ok."
152513,,26,2.0,ddd/f,50.0,38.0,new,,5ft 2in,Sara,just right,small,202803,,average,,
175771,,12,3.0,c,38.0,34.0,dresses,,5ft 7in,hannah.o.malyn,just right,large,78211,,,I bought two dresses from,"I bought two dresses from Modcloth at the same time; this and the I Veldt Free dress.  When they showed up, both turned out to be made by the same company, so I guess it's not surprising that both were a bit too big.  As I said on the other, I usually wear a medium, but the size chart told me to buy a large, so I did.  It isn't huge, but if I had been trying them on in a store I probably would have gone with a medium.  Also, in the picture, the dress looks like a very rich red, but when it showed up it's more in the family of candy apple, which is to say BRIGHT.  I still like it, but I'm not as in love as I was with the pictures.  It's a nice length though."
171740,,15,5.0,ddd/f,44.0,36.0,dresses,,5ft 8in,Amber,slightly short,fit,561933,,,Dress fits perfectly in s,Dress fits perfectly in size! Very cute and classy. My only complaint is a little short in back but still appropriate for work!
298256,,20,5.0,d,51.0,38.0,dresses,,5ft 2in,mamaklava1,just right,fit,161541,,,Love this dress !!!!Fits,Love this dress !!!!Fits perfectly.!!!Good quality !!!!
169727,,8,3.0,b,,34.0,dresses,,5ft 5in,Diane,just right,small,662305,,,"This dress is adorable, j","This dress is adorable, just like the picture. I was expecting the material to be a little thicker, it has the touch of a thin table cloth, but it's light and air flows through nicely. The downside to this dress is that it was very small in the chest. I have relatively broad shoulders and hips, but the dress too was right fitting over my shoulders and across my chest. I wouldn't want to go up a size though because the rest of the dress fit really well."
163558,,15,4.0,dddd/g,,34.0,dresses,,5ft 3in,monicalisabaker,just right,large,936338,,,I am so in love with this,"I am so in love with this dress!  It is cute, has pockets and fits like a dream! It is really difficult to find this type of top that flatters a very full bust. I'm so excited not to look like walking boobs!"
126885,,12,3.0,c,43.0,36.0,new,,5ft 8in,Lara,just right,fit,854930,,,,
163558,,26,3.0,d,35.0,40.0,dresses,,5ft 2in,casey_matlock,just right,fit,282768,,,Love it and it has pocket,Love it and it has pockets!
152702,,4,3.0,d,35.0,38.0,new,,5ft 1in,Rosie,slightly long,small,656721,,,The ruching was off and t,The ruching was off and the dress wasn't too flattering.
163558,,26,4.0,d,45.0,40.0,dresses,,5ft 8in,maygirard,just right,large,951204,,,A little big on the buste,"A little big on the buste, but nothing a good sewer can repaie. Love the design, the glow in the dark and did I forgot the pocket?!!!"
156364,,8,4.0,b,40.0,34.0,new,36.0,5ft 1in,aabbott96,just right,fit,500375,7.0,average,I have this in green and,"I have this in green and red.  It is hands down the most flattering dress I own but I can only wear it a few times a year (I live in Southern CA).  But whenever I can wear it I do, because it is SO flattering and cute!  With tights and tall boots it's perfect!"
165716,,7,4.0,c,,36.0,dresses,,5ft 2in,Cecilia,just right,large,298733,,,I felt like a princess in,I felt like a princess in this one and the stitching on the front is absolutely beautiful. Many compliments for the masquerade party I wore it for.
161514,,12,3.0,ddd/f,38.0,30.0,dresses,,5ft 5in,Destiny,just right,fit,10987,6.5,wide,Fabric is a little on the,"Fabric is a little on the thin side. But the dress itself is awesome, comfortable, flattering and works well for both winter and summer!"
130424,,4,3.0,b,34.0,36.0,new,,5ft 3in,danahowell1975,just right,fit,22191,,,,
169727,,12,2.0,dd/e,38.0,38.0,dresses,,5ft 3in,eowyn324,just right,fit,666037,,,"Really cute, but very thi","Really cute, but very thin. Was hoping for better quality considering the price"
130225,,12,3.0,,,,new,,5ft 6in,jean.dharmaraj,just right,fit,275613,,,,
151045,,15,3.0,ddd/f,46.0,38.0,new,,5ft 7in,melismatos,slightly short,large,442139,,,,
124124,,32,4.0,d,,44.0,new,,5ft 9in,ktabrooks,just right,fit,360323,,,,
200824,,15,4.0,c,35.0,36.0,dresses,,5ft 5in,echoscreech,just right,fit,968936,,,I wore this to my friend',"I wore this to my friend's graduation, this dress is so nice because the material provides stretch, and you can dress up or down. Would definitely recommend"
152702,,8,3.0,ddd/f,,32.0,new,,5ft 6in,valliec,just right,fit,789348,,,I love the sleeves and th,I love the sleeves and the tight fit. It is stretchy which is really nice. I love the color! The sleeve and the v neck cut are perfect!!! I feel very comfortable and my chest is covered just the right amount.
278326,31.0,12,5.0,c,39.0,36.0,dresses,,5ft 7in,Erin,just right,fit,919251,8.0,,"Comfortable Stretch, Surprisingly Flattering!","I bought the forest green version of this dress and absolutely love it! It can be dressed up or down and is very comfortable either way. It comes with a built in half slip, but I still opt to wear my own half slip with it. I'm hoping they restock the black polka dot one because I would buy it up in a heartbeat."
136482,,8,5.0,b,36.0,34.0,new,35.0,5ft 5in,Bonnie,just right,fit,133972,7.5,wide,,
136482,,26,3.0,dddd/g,48.0,38.0,new,,5ft 3in,Ali,just right,fit,692284,,,,
156364,,8,3.0,d,42.0,34.0,new,,5ft 2in,cna6cander3,just right,small,528298,,,I wanted to love this! Th,I wanted to love this! The skirt shape and draping was perfect but the top fit a little too snugly for a comfortable item. Returned.
163086,,15,1.0,ddd/f,,38.0,dresses,,5ft 7in,eel2386,just right,small,33028,10.0,,This dress is made of ver,"This dress is made of very very poor material.  While many fabrics are somewhat sheer, this dress's fabric is so loosely woven it's like mesh.  A cheaply made dress and not worth even the 40% off discount they offered.  Sizing is also way off between regular sizes and 'extended' sizes.  I have a coach tour  dress in 1x and decided too late to return it that it was too big.  If a 1x is too big (gappy even) then presumably the XL should be spot on right?  NOPE.  This XL is  super tight over the girls and as a result it hitches up awkwardly.  The material is a bit stretchy so it could be flattering if the size difference between an XL and a 1x was the same as between an L and an XL but alas, like many clothing manufacturers, to make extended sizes you just blew up the pattern excessively.  So disappointed."
269063,,9,5.0,dd/e,,36.0,dresses,,5ft 2in,avarie93,just right,large,746393,,,This dress is super prett,"This dress is super pretty and a really nice material. Listen to the other comments though, it does run just a tad large!"
200824,,1,4.0,a,35.0,32.0,dresses,32.0,5ft 3in,Tricia,just right,fit,721588,8.0,narrow,LOVE this dress. It's ver,"LOVE this dress. It's very flattering. I don't have very much as far as curves go, but this dress makes me look like I do. It's thick enough that you don't need a slip, but not so thick that it's hot and uncomfortable. Fit me true to size."
125442,,7,5.0,,34.0,,new,,5ft 3in,Victoria,just right,fit,681719,,,,
143287,,38,5.0,dd/e,58.0,44.0,new,,5ft 4in,missvolkman,just right,fit,686351,,,,
200824,,20,5.0,dd/e,,40.0,dresses,,5ft 6in,hapipenguinz,just right,fit,554415,,,All the reviews I read we,"All the reviews I read were great, so I was super excited to receive my dress. It exceeded my expectations!! I'm SO in love!! I love the material, it's so soft and lightweight! I wore it to an outdoor graduation in California, and it was very comfortable! The length is perfectjust below the knees enough that I don't worry about bending over or chasing after my toddler. I can't rave enough about this dress, I know I will be wearing it again and again!"
168387,,26,3.0,dd/e,,42.0,dresses,,5ft 4in,Ally,just right,fit,967136,10.0,,This dress looked adorabl,"This dress looked adorably '80s online, on my chubby 2x frame however, well that's another story. Sadly, I think I need to return this dress. Not at all flattering and the cling shows my every flabby bit :/ perfect dress for a slimmer gal."
169727,,8,3.0,dd/e,39.0,34.0,dresses,,5ft 9in,rebekah.lueck,just right,small,703788,,,This dress is gorgeous an,"This dress is gorgeous and perfect for summer. It's lightweight and the material is a bit thin but I wear a slip with it and it's fine. I ordered a medium to accommodate my bust, and it fits beautifully."
161514,,12,3.0,dd/e,39.0,36.0,dresses,,5ft 7in,ktwitzig,just right,fit,22655,,,Soft fabric that falls ju,Soft fabric that falls just right. Perfect for autumn days on campus.
142651,,4,4.0,b,35.0,32.0,new,,5ft 7in,fuzzy_and_purple,just right,large,961404,8.5,average,,
171740,,21,4.0,dd/e,,40.0,dresses,,,josephinenrichardson,just right,fit,980563,,,I was so worried about or,I was so worried about ordering a dress online. But it is a very flattering fit. I absolutely adore this dress!
125442,,13,4.0,c,37.0,36.0,new,,5ft 7in,ciara.shook,just right,fit,275135,,,,
151045,,12,4.0,dd/e,,36.0,new,,5ft 5in,Tifanee,just right,fit,827399,8.5,average,,
167315,,4,5.0,a,33.0,32.0,dresses,,5ft 4in,Dana,just right,fit,435005,,,Love this dress. The leng,"Love this dress. The length hit me right below the knee, fit was great, super comfortable."
155530,,26,3.0,,,,wedding,,5ft 9in,andreal.bridges,just right,fit,139079,,,Love love love this!!,Love love love this!!
146231,,8,3.0,dd/e,35.0,34.0,new,34.0,5ft 4in,Amalie,just right,fit,216937,8.5,average,,
152513,,12,4.0,b,,36.0,new,,5ft 8in,antucker2882,just right,fit,547385,,,,
136482,,12,4.0,ddd/f,,36.0,new,,5ft 7in,jbader13,just right,fit,903023,,,,
125442,,5,4.0,a,36.0,34.0,new,,5ft 2in,lynnmachm,just right,small,251891,,,,
162470,,8,3.0,dd/e,38.0,34.0,dresses,,5ft 6in,vee,slightly short,fit,315888,,,"Simple, versatile black d","Simple, versatile black dress."
152513,,32,4.0,c,44.0,36.0,new,40.0,5ft 11in,leahfree1,slightly long,large,900874,10.0,average,,
175771,,4,5.0,c,30.0,34.0,dresses,32.0,5ft 3in,Nicole,just right,fit,66550,7.0,narrow,I didn't think I'd look g,"I didn't think I'd look good in this dress, but is amazing. :)"
210299,,20,3.0,d,43.0,38.0,dresses,,5ft 6in,Melinda,just right,fit,430585,,,Fabric was thinner than I,Fabric was thinner than I would have liked. Good otherwise. Cute.
161592,,3,5.0,c,32.0,36.0,dresses,,5ft,Gina,just right,fit,749385,7.0,average,Perfect for my wedding. C,Perfect for my wedding. Comfortable and elegant.
171740,,11,5.0,d,36.0,36.0,dresses,40.0,5ft 3in,Lisa,just right,fit,230787,7.0,average,Material is amazing. It w,Material is amazing. It wears beautifully; very flattering. The belt is on the small size but overall is great.
146231,,8,4.0,c,38.0,32.0,new,,5ft 3in,Lozzz123,just right,fit,970921,5.5,,,
169727,,15,3.0,dddd/g,43.0,32.0,dresses,41.0,5ft 7in,Hannah,very long,fit,312400,8.0,average,I love how light this dre,"I love how light this dress feels, but it's a lot longer than I expected. Also, the sleeves float weirdly away from the bodice of the dress. Overall though, I really like this dress!"
230029,,38,5.0,dddd/g,53.0,40.0,dresses,50.0,5ft 3in,Sharon,just right,large,13893,9.5,wide,I had been dying to get t,"I had been dying to get this gorgeous cat dress since it first came out, but I could not justify $90 US for it. I already owned the All Eyes on Unique in Birdcage dress (via eBay) so I knew it just wasn't worth nearly $150 AU (inc post). But once it went on sale I snapped it up! I'm so glad it did. It is absolutely gorgeous! As the other version I owned was a 3X and was a tad small, I sized up to a 4X for this one. This was a mistake as Folter have obviously fixed their sizing since then. However, I'd rather something be too big than too small. I have already taken it in 6 inches at the bust and wore it out to dinner for my birthday last week. LOVE IT!I think the 3X would have even been a bit big, even with my 50 inch bust. I am very happy with the purchase though."
147714,,12,4.0,dddd/g,,36.0,new,45.0,5ft 4in,hegan,just right,fit,963041,9.5,,,
152513,,26,4.0,d,55.0,40.0,new,46.0,5ft 8in,jenniefae,just right,large,373441,,,,
210299,,4,4.0,b,34.0,34.0,dresses,,5ft 8in,thenumber35,slightly short,fit,847373,,,Just perfect! The fabric,Just perfect! The fabric is semistretch so it gives a great fit. The pictures give an accurate representation of the garment and the quality exceeds the price. I have no complaints about this dress and am sure it'll become a fast wardrobe staple!
126885,,4,4.0,c,,32.0,new,,5ft 7in,Victoria,slightly long,fit,754098,,,,
146231,,8,4.0,c,36.0,34.0,new,,5ft 7in,Kylee,just right,fit,11730,,,,
210299,,26,1.0,c,,40.0,dresses,,5ft 7in,Vanessa,very long,large,128238,9.5,average,Dress was huge and not fl,"Dress was huge and not flattering , also very thin and see through. Will be returning."
165525,,8,3.0,d,,34.0,dresses,,5ft 3in,cmeisenb,just right,small,227706,,,Loved this dress on every,Loved this dress on everyone in their photos and was excited to receive it but unfortunately I don't think it fits that well on busty girls. I usually do okay in a size medium to accommodate my chest but where the seam is supposed to go under my bust it goes straight through the middle of my chest leaving an awkward underboss effect. Maybe sizing up for larger chests would do the trick? Cute dress but will be returning.
175771,,12,3.0,c,40.0,38.0,dresses,,5ft 5in,Lindsay,just right,fit,74135,7.0,,I love this dress! It mak,I love this dress! It makes me look like I have curves.
126885,,15,3.0,b,43.0,40.0,new,,5ft 8in,tr6014,just right,small,610046,,,,
161592,,7,5.0,c,34.0,32.0,dresses,,5ft 6in,ambjsn,just right,fit,765948,7.0,,"This dress, like many oth","This dress, like many others, is for my wedding. I am having a military wedding with 2 months notice. This dress is everything I wanted. I will be real, this is slightly itchy but after wearing it for 5 minutes I forgot all about it and its quite comfortable. No picture will ever do this dress justice, its just so beautiful in person. I cannot wait to wear this in my upcoming winter wedding!! So wonderful. If you are on the fence, I would say get it!"
210299,,12,4.0,h,41.0,34.0,dresses,42.0,5ft 3in,Savannah,just right,small,19231,8.5,average,I love the fabric . The d,I love the fabric . The dress is the perfect length for me to wear to school. I love this dress so much.
269063,,7,3.0,a,40.0,36.0,dresses,35.0,5ft 9in,Emily,just right,fit,822509,9.0,average,It's a little sheer in th,It's a little sheer in the front but otherwise a beautiful dress
152513,,32,2.0,d,,42.0,new,,5ft 3in,sakurajade8,just right,fit,280783,,,,
163558,,4,5.0,,,,dresses,,5ft 3in,emr208,just right,large,71557,7.0,,The dress was a bit bigge,"The dress was a bit bigger than I expected, but still fits well. It's definitely worth it for such a cute dress that glows in the dark."
200824,,12,2.0,dd/e,,34.0,dresses,,5ft 8in,Hannah,slightly short,fit,238001,,,I have wanted this dress,"I have wanted this dress for so long and finally decided to splurge and buy it.I love it. HOWEVER: There are two things to note: I paid extra for quick shipping in 49 days (figuring it would take a little longer to get to Alaska). The item did not arrive for 22 days, it was day after day of running home to check the mail and find nothing.Then, it finally arrived! I tore open the box and threw it on, it was perfect! Just what I imagined, a little short, but I'm going to wear it with tights anyway. Until I put my hands in the pockets and discovered that there was a hole in one of them. I decided to keep it anyway, as it's not big enough for my phone to fall through and I wanted to wear it for a specific event that would not allow for me to wait another month for the slow shipping to arrive.I was pretty disappointed to have waited so long to get an item that has a hole in it. Overall the dress is great, I have received a ton of compliments on it and it fits very well. It's stylish and comfortable. I will probably buy it in another color and hope this one doesn't have a hole in the pocket."
126885,,12,3.0,,,,new,,5ft 10in,mjj,just right,small,979320,,,,
167315,,8,4.0,dd/e,35.0,32.0,dresses,,5ft 5in,alanah.p,just right,fit,600310,,,Bought this dress and pra,"Bought this dress and prayed it would fit. I LOVED it and it fit perfectly, no adjustments needed. I wore it the very next day to work with a black cardi and some vintage shoes and received soooo many compliments. Can't wait to wear it again and purchase more like it!"
165525,,8,4.0,dd/e,35.0,34.0,dresses,39.0,5ft 5in,Farrah,just right,fit,914166,7.5,average,"Like everyone else, I am","Like everyone else, I am in love with this dress! I've had it for about a year, and the color is just as vibrant as the first day I got it. The length is perfect and can work for various occasions. The chest area is a little tight for me, but I usually unbutton the top button and it's fine. However, I was hoping for a heavier fabric than this considering all the hype over this dress. It also wrinkles really easily. If you have time to dry clean and iron this dress, go for it."
169727,,4,2.0,a,35.0,34.0,dresses,,5ft 3in,Rianne,just right,fit,911633,,,I have loved this dress s,"I have loved this dress since forever, but when I opened up the package I was pretty dissapointed. There were loose threads all over, and one of the heart buttons was hastily sewn and didn't really fit the hole it was pulled through. The skirt was beautiful, and the waistline fit me perfectly without feeling constrained. The armholes were really big; not only could you see my bra, but the poofy shoulders were loose and not as structured as it seemed in the photos. I tried to remedy the armhole situation with a cardigan, but every one I threw over it poofed out all weird around them. Just not what I was expecting."
163558,,8,5.0,dd/e,35.0,34.0,dresses,,5ft 7in,monyanka,just right,fit,806515,,,This dress is awesome! I,"This dress is awesome! I wore it to an anthropology conference and got a ridiculous amount of compliments. The length is perfect, the collar is adorable, the zipper is of quality, and all the bones appear to be labelled correctly."
